1.60254s
20404.2s
20404.7s
20417.8s
20429s
20433s
20437s
20449.6s
20454.2s
20455.6s
20472.8s
20475.9s
20478.6s
20485.6s
20518s
20523.4s
20530s
20530.2s
20554.6s
20556.8s
20561.8s
20569.8s
20590s
20594s
20595.7s
20605.4s
20605.4s
20607.4s
20639.4s
20650.3s
20660.2s
20679.4s
20682.9s
20686.9s
20702.3s
20704.8s
20708.4s
20714.4s
20721.3s
20721.7s
20730.4s
20748.2s
20754.2s
20756.8s
20758.3s
20762.8s
20774.9s
20792.1s
20792.1s
20807.6s
20815.6s
20825.1s
20827.3s
20834.4s
20840.4s
20846.4s
20846.8s
20856s
20871.5s
20883.9s
20885.5s
20887s
20895.8s
20904.2s
20916.2s
20927s
20931s
20942.6s
20949.7s
20954.1s
20957.3s
20964.4s
20966s
20972.4s
20984.1s
20989.4s
20996.8s
21004.9s
21007.5s
21018.1s
21023.2s
21033.1s
21039.4s
21043.5s
21049s
21053.4s
21057s
21080.9s
21082s
21082.9s
21088s
21098s
21109.4s
21124.4s
21136s
21140s
21171.4s
21183.5s
21213.3s
21243.7s
21245s
21246.7s
21257s
21263s
21269s
21274.4s
21276.8s
21282.4s
21290.4s
21312.6s
21317.8s
21329.8s
21335.9s
21349.9s
21374.8s
21380.6s
21409.2s
21427.3s
21439.4s
21477.6s
21487.6s
21510.1s
21514.8s
21521.6s
21522.3s
21526.8s
21531.7s
21542.5s
21544.1s
21561.8s
21571.1s
21573.7s
21589s
21591.8s
21592.6s
21595.6s
21601.6s
21607.6s
21610.2s
21610.2s
21637.9s
21639.2s
21639.9s
21653.5s
21660.7s
21666.6s
21673s
21673.5s
21717.1s
21720.7s
21725.1s
21726.3s
21729.1s
21757s
21758.6s
21762.6s
21771.7s
21785s
21795.9s
21796.1s
21804.1s
21821s
21824.4s
21832.6s
21840.7s
21843.6s
21846s
21858.3s
21883.7s
21909.1s
21913.2s
21953.8s
21963.3s
21967.8s
21971.3s
21978.7s
21987.2s
